House ID,Golden Grains
6e33dfe6,1565122.30059
6e33dfeb,1307960.86565
6e33dfee,955223.303449
6e33dff4,1006194.996
6e33dffa,1200193.83831
6e33e000,1408353.54404
6e33e004,1359563.1927
6e33e008,855195.766534
6e33e00a,1137595.89732
6e33e00f,1238058.63554
6e33e014,1311331.88679
6e33e019,1446453.45841
6e33e01d,1308139.69821
6e33e01f,1420827.16844
6e33e023,1388827.19908
6e33e027,1300170.43576
6e33e02a,1294603.30931
6e33e02c,1167121.09879
6e33e032,1489007.11686
6e33e034,1061068.78741
6e33e038,1444768.66386
6e33e03c,1411041.90709
6e33e041,1200934.28846
6e33e044,1505853.154
6e33e047,1191088.83402
6e33e049,1555641.97582
6e33e04c,1329557.18875
6e33e04e,1287580.57708
6e33e054,981504.737806
6e33e057,1357042.92797
6e33e05a,1403123.53988
6e33e060,1280766.98321
6e33e065,1204732.34398
6e33e06a,1138382.19987
6e33e06c,1417293.92126
6e33e071,1534340.03821
6e33e075,1450703.49735
6e33e07a,1054352.73005
6e33e07c,1245777.9681
6e33e082,1201767.86464
6e33e088,1399918.5186
6e33e08d,1488544.46438
6e33e093,1502217.86076
6e33e097,1102060.34688
6e33e09d,1237690.72125
6e33e09f,1172383.87243
6e33e0a4,1420275.27416
6e33e0a9,1216060.62102
6e33e0ad,865082.980713
6e33e0af,1373199.29741
6e33e0b2,1156780.34831
6e33e0b6,1443202.63511
6e33e0ba,986235.957057
6e33e0bf,1227231.24277
6e33e0c1,1276706.41846
6e33e0c4,1193800.84565
6e33e0c8,1147367.33518
6e33e0cc,1505731.75414
6e33e0d0,1344106.24454
6e33e0d2,1329405.27279
6e33e0d7,1406631.77359
6e33e0dd,1384790.47151
6e33e0e1,1554561.55386
6e33e0e7,1279662.45617
6e33e0ec,908824.827994
6e33e0f0,1282843.6865
6e33e0f6,1460905.42014
6e33e0fb,1474843.11562
6e33e0fd,1187527.60675
6e33e100,916525.417952
6e33e103,1092196.99361
6e33e107,1299383.2319
6e33e10b,1146409.75105
6e33e10e,1372155.86349
6e33e112,1366043.89478
6e33e118,1427382.5787
6e33e11b,1259557.0107
6e33e121,1484562.97729
6e33e127,1245718.91271
6e33e12a,1218396.94998
6e33e130,1452945.61362
6e33e134,997471.056026
6e33e13a,1395636.87496
6e33e140,1104113.85948
6e33e145,1284457.87988
6e33e149,1179217.1271
6e33e14b,1199044.32331
6e33e14e,944643.276931
6e33e150,1292654.23208
6e33e156,1305180.40977
6e33e158,997361.408778
6e33e15c,1577682.21107
6e33e15f,1305265.49106
6e33e162,1418283.19475
6e33e164,1401130.86892
6e33e166,1441658.73427
6e33e16b,1044458.88189
6e33e16f,1292722.44642
6e33e174,1166900.22735
6e33e179,1331046.18609
6e33e17d,1130820.10739
6e33e17f,1283742.97209
6e33e182,1311085.08831
6e33e184,1450522.02136
6e33e187,1388999.15668
6e33e189,1441988.81292
6e33e18c,1366519.86765
6e33e190,1292143.3439
6e33e195,1214681.289
6e33e199,1512861.60081
6e33e19b,1335909.2148
6e33e1a1,1223710.75994
6e33e1a3,1476664.56703
6e33e1a6,1436391.18179
6e33e1ac,1437041.15647
6e33e1b1,1201754.94651
6e33e1b3,1263304.82729
6e33e1b8,1310147.81547
6e33e1bb,773695.493003
6e33e1bf,1207208.73338
6e33e1c3,1375472.52499
6e33e1c6,1413231.18292
6e33e1c9,1428219.11517
6e33e1cc,1489787.25403
6e33e1d0,1487349.81119
6e33e1d4,1406809.2865
6e33e1d6,1276370.83757
6e33e1dc,1379798.62108
6e33e1e0,1117978.5716
6e33e1e4,1183963.26834
6e33e1e6,1200954.51237
6e33e1e9,1388726.10134
6e33e1eb,1208520.74068
6e33e1f0,1426730.92069
6e33e1f4,1039552.09571
6e33e1f8,1252589.30305
6e33e1fa,1385020.46579
6e33e200,1103482.1737
6e33e203,1389955.35156
6e33e209,1519658.40563
6e33e20c,1412553.19321
6e33e20f,1156957.05631
6e33e214,1386336.79887
6e33e218,1229204.50345
6e33e21b,1368289.54734
6e33e221,1309697.47429
6e33e223,1214472.80679
6e33e229,1355136.10766
6e33e22b,1337630.48553
6e33e231,1450703.54159
6e33e237,1346853.21445
6e33e23a,917321.052273
6e33e23f,1070488.21914
6e33e241,1386753.45523
6e33e247,1148391.99661
6e33e24b,1318348.46199
6e33e250,1350340.21166
6e33e254,1043267.40991
6e33e259,1547339.15739
6e33e25e,1473210.96345
6e33e262,1432852.69578
6e33e267,1562592.7965
6e33e26a,1302207.50529
6e33e26d,1415921.17064
6e33e270,1402550.97837
6e33e275,1441551.8421
6e33e278,747305.196132
6e33e27e,1371463.80091
6e33e284,971616.148988
6e33e28a,1331052.12103
6e33e28c,1265934.49832
6e33e292,1110964.94109
6e33e297,1480268.1611
6e33e299,1305877.63729
6e33e29f,891224.720203
6e33e2a1,1338568.67882
6e33e2a7,1246097.88528
6e33e2ad,1419586.55071
6e33e2b1,942935.324618
6e33e2b5,999188.997941
6e33e2ba,1378817.08106
6e33e2be,1408739.88139
6e33e2c0,1127208.55958
6e33e2c6,1098257.08171
6e33e2ca,1346619.12657
6e33e2ce,1472660.98889
6e33e2d1,1330003.22932
6e33e2d3,1051002.58052
6e33e2d5,1413716.14313
6e33e2da,1337609.98041
6e33e2dd,1174989.62054
6e33e2e0,1202254.63674
6e33e2e3,1326555.42429
6e33e2e5,1053004.99578
6e33e2ea,1402891.99148
6e33e2f0,1302058.10849
6e33e2f6,1379040.50174
6e33e2f9,1079304.54402
6e33e2fd,1260665.54552
6e33e302,1497957.50059
6e33e307,1471249.14474
6e33e30b,1129730.79158
6e33e310,1461710.59887
6e33e314,1218570.61198
6e33e319,1222928.31749
6e33e31c,1413722.11284
6e33e31e,1165901.71318
6e33e324,1219477.10275
6e33e329,1355090.30884
6e33e32e,1545522.0776
6e33e333,848448.682306
6e33e338,1590162.73563
6e33e33d,1360667.81298
6e33e33f,1562126.79527
6e33e342,1053360.31538
6e33e344,1364082.38292
6e33e347,930146.697732
6e33e34c,1111714.49539
6e33e352,1444917.65549
6e33e357,1440865.7421
6e33e35d,1223919.38899
6e33e361,1100996.17833
6e33e365,1554423.8866
6e33e36b,1328259.91604
6e33e36d,1533029.21332
6e33e371,1273970.67891
6e33e373,1489765.15417
6e33e376,1460631.57322
6e33e378,1317625.2102
6e33e37c,1370424.16997
6e33e37f,1356823.43191
6e33e383,1187761.72175
6e33e385,1273830.74361
6e33e38a,1474970.62032
6e33e38f,944707.098075
6e33e391,1495371.53581
6e33e395,1343190.59392
6e33e39a,1066429.4283
6e33e39c,1112437.32777
6e33e3a1,1261167.82216
6e33e3a5,1251083.83389
6e33e3ab,1297960.16157
6e33e3b1,1355439.25652
6e33e3b3,1370317.85251
6e33e3b9,1378118.23363
6e33e3bf,1423454.14931
6e33e3c1,1088067.47826
6e33e3c7,1137515.59278
6e33e3cc,1103381.49191
6e33e3d2,1463483.18977
6e33e3d8,1197373.22441
6e33e3dd,1001979.43082
6e33e3e1,1239640.51569
6e33e3e4,1291639.55229
6e33e3e8,1131338.63156
6e33e3ea,1371105.76986
6e33e3ed,1559185.56977
6e33e3ef,1337959.84551
6e33e3f1,1485283.10308
6e33e3f7,1363745.99679
6e33e3fa,1149667.91365
6e33e3ff,1417836.38635
6e33e401,1228926.37285
6e33e403,1209959.72457
6e33e406,1440283.07031
6e33e409,1415743.30305
6e33e40f,1372763.54658
6e33e411,1320724.42951
6e33e415,1154377.73148
6e33e41b,916124.060395
6e33e41f,1036452.30959
6e33e421,1053744.19393
6e33e427,1036243.17247
6e33e42b,1483605.87717
6e33e42d,1088409.16015
6e33e42f,1481546.37151
6e33e431,1440580.30391
6e33e433,1313746.31571
6e33e437,1291797.48166
6e33e43d,1377767.33329
6e33e440,1546006.60783
6e33e442,1392957.97462
6e33e444,1125097.11608
6e33e447,1314707.02916
6e33e44d,1426943.46967
6e33e44f,1282995.20672
6e33e453,1412054.32743
6e33e458,1209597.72871
6e33e45d,1075286.25419
6e33e462,1353732.41249
6e33e464,1422129.74325
6e33e467,1403756.43656
6e33e46c,1265182.82031
6e33e46f,1413637.95236
6e33e473,1220513.35422
6e33e476,1265182.49765
6e33e47a,1059520.02559
6e33e47f,955139.857387
6e33e485,1380194.87875
6e33e48a,1438715.74609
6e33e48d,1479676.38065
6e33e48f,1321620.89932
6e33e492,1457092.10486
6e33e497,1471372.98261
6e33e49d,1094580.05093
6e33e4a1,1551522.53092
6e33e4a6,1464085.74202
6e33e4a9,1074267.18636
6e33e4ad,1336284.11869
6e33e4b1,1413672.77829
6e33e4b3,1384387.71988
6e33e4b5,1387687.80592
6e33e4b9,1250401.71132
6e33e4be,1498195.43562
6e33e4c3,1614075.81837
6e33e4c8,1143196.34083
6e33e4cd,1211894.82411
6e33e4cf,1463553.66802
6e33e4d1,1144670.15851
6e33e4d4,1000879.27096
6e33e4d7,1480797.15618
6e33e4d9,1526509.00904
6e33e4db,1302932.4199
6e33e4e1,1271429.31527
6e33e4e3,1320811.45814
6e33e4e9,1233308.09116
6e33e4ef,1509670.14336
6e33e4f5,1201701.6468
6e33e4fb,1250889.08087
6e33e4ff,1363302.33982
6e33e501,799222.795937
6e33e505,1489030.9092
6e33e50b,1451544.45039
6e33e50e,1304381.44392
6e33e511,1512111.69882
6e33e516,1445272.91155
6e33e51a,1561223.01279
6e33e520,1283153.61241
6e33e526,1248495.29727
6e33e528,1333636.70169
6e33e52e,1264152.94198
6e33e533,1150650.27236
6e33e535,1342803.6886
6e33e53b,1508948.06765
6e33e53e,1348484.81037
6e33e540,1481585.63391
6e33e542,1049530.51854
6e33e547,1431886.97798
6e33e549,968508.704217
6e33e54d,976533.156783
6e33e553,1152180.67856
6e33e558,1482856.38118
6e33e55e,1360946.10041
6e33e563,1354774.72737
6e33e568,1102780.41525
6e33e56a,1259616.88923
6e33e56c,1329494.51032
6e33e56e,1154468.57951
6e33e573,995336.552787
6e33e579,1376221.48454
6e33e57b,1272794.18326
6e33e581,952356.258185
6e33e583,1557549.34402
6e33e587,1173577.53673
6e33e589,1207047.03423
6e33e58c,1471844.58436
6e33e591,1127279.90518
6e33e596,1566955.90661
6e33e59b,1215425.01387
6e33e59e,1418705.97545
6e33e5a2,1402957.38657
6e33e5a8,1352244.45146
6e33e5aa,1500975.30379
6e33e5ad,1080196.71798
6e33e5b3,1513027.36925
6e33e5b8,1417434.79017
6e33e5bd,1151095.20853
6e33e5c2,1465101.99736
6e33e5c4,1254267.67651
6e33e5c9,1348952.44486
6e33e5cf,1031151.49825
6e33e5d3,1370985.14377
6e33e5d8,1175849.45143
6e33e5db,1233915.913
6e33e5de,1388924.61139
6e33e5e3,1432388.6017
6e33e5e8,1062270.63435
6e33e5ee,1538339.08873
6e33e5f4,1014469.67826
6e33e5f9,1250129.03125
6e33e5fc,1177691.75321
6e33e602,1448533.6926
6e33e606,1159083.46404
6e33e60c,1297245.50605
6e33e60f,1207386.74983
6e33e612,1490349.5401
6e33e618,1229427.72714
6e33e61c,1554060.31443
6e33e622,1463421.91875
6e33e628,1118799.63182
6e33e62d,1492428.72914
6e33e632,1208927.22718
6e33e634,1477937.21889
6e33e638,1345015.97641
6e33e63b,1182459.02503
6e33e640,1513686.60312
6e33e644,1431275.0155
6e33e649,1222061.91607
6e33e64e,848488.139149
6e33e650,1371981.60831
6e33e655,1381844.51598
6e33e659,1550020.64182
6e33e65d,1390530.338
6e33e662,1423905.3443
6e33e667,1496344.82419
6e33e66a,1251929.58747
6e33e670,1292748.70571
6e33e673,1247701.48042
6e33e675,1402027.95884
6e33e678,1206270.07703
6e33e67d,1325796.35703
6e33e681,1516634.99391
6e33e684,1571544.87616
6e33e688,1477183.08468
6e33e68e,1169941.8476
6e33e694,1400087.53622
6e33e696,1072758.32008
6e33e699,1136253.46975
6e33e69f,1519062.82738
6e33e6a1,1472332.7948
6e33e6a4,1351552.30859
6e33e6a6,1497270.04808
6e33e6a9,1427670.08453
6e33e6ad,1097285.24021
6e33e6b3,1596356.7625
6e33e6b7,1402442.73492
6e33e6bb,1493479.23906
6e33e6c0,978555.850256
6e33e6c4,1400254.57822
6e33e6c6,1479981.45994
6e33e6c9,1328726.23816
6e33e6ce,1180084.50971
6e33e6d3,1484639.88508
6e33e6d5,1039448.5472
6e33e6d7,1131139.02551
6e33e6d9,1308423.33359
6e33e6dd,1521924.75002
6e33e6df,1367604.63907
6e33e6e3,1204014.10166
6e33e6e8,1473059.90329
6e33e6ed,1352415.06477
6e33e6f2,1393278.834
6e33e6f8,1466394.5866
6e33e6fd,1287516.09851
6e33e702,1476210.52197
6e33e708,951784.666366
6e33e70d,1142670.35101
6e33e710,1469207.86847
6e33e714,1186661.92301
6e33e71a,1313093.49384
6e33e71c,1460240.77894
6e33e71e,1256001.65116
6e33e720,1191637.13551
6e33e723,902755.175388
6e33e729,942181.573407
6e33e72e,1547811.78101
6e33e732,1434935.95563
6e33e736,1095094.06243
6e33e73b,1437729.80487
6e33e73f,1073692.39116
6e33e741,1287788.35223
6e33e743,1052302.80942
6e33e749,1319352.95403
6e33e74e,907054.189663
6e33e752,1466494.35281
6e33e754,1276981.06352
6e33e758,1351547.29888
6e33e75c,1486679.31652
6e33e760,1287402.38345
6e33e764,994974.244861
6e33e769,1184630.02096
6e33e76d,1643172.56602
6e33e773,1086047.12047
6e33e777,907351.437982
6e33e77d,1068972.18894
6e33e782,1236712.85681
6e33e786,1126208.44923
6e33e78a,1466910.67491
6e33e790,1416916.66032
6e33e795,1423520.20818
6e33e799,1304302.23296
6e33e79c,1063017.47568
6e33e7a1,1384959.84597
6e33e7a4,1464985.6542
6e33e7a7,967215.059729
6e33e7aa,1329671.03062
6e33e7ae,1340172.90429
6e33e7b3,1467813.43412
6e33e7b6,1532742.8961
6e33e7b8,1260460.09797
6e33e7ba,1175593.76275
6e33e7be,906568.802912
6e33e7c1,1368550.37827
6e33e7c5,1143387.34136
6e33e7cb,1467495.41522
6e33e7cf,982630.187621
6e33e7d2,1136914.60714
6e33e7d6,977075.21586
6e33e7d8,874453.341704
6e33e7db,1268402.01892
6e33e7de,1390464.17957
6e33e7e3,1046713.6014
6e33e7e7,1310705.84062
6e33e7e9,994063.909744
6e33e7ee,999402.745868
6e33e7f3,1185492.26125
6e33e7f8,1245342.52749
6e33e7fd,1435616.29302
6e33e803,1414730.20173
6e33e809,1445965.07106
6e33e80b,1549652.72829
6e33e80d,1125070.97863
6e33e812,1372251.21011
6e33e814,1376276.64402
6e33e81a,1410079.47908
6e33e81f,1273887.10418
6e33e824,1388620.91173
6e33e826,1450020.64844
6e33e82c,1266306.46382
6e33e831,1232100.13605
6e33e835,1408330.74281
6e33e838,1313690.46133
6e33e83d,1368865.39912
6e33e841,1463787.51556
6e33e845,1495645.68441
6e33e849,1449736.38637
6e33e84f,1345763.4626
6e33e855,1200356.96373
6e33e859,1286921.34662
6e33e85f,1378505.42967
6e33e862,958893.347681
6e33e865,1004218.45017
6e33e868,1113595.42351
6e33e86c,1343376.07664
6e33e872,1308467.77472
6e33e874,1238963.95633
6e33e877,1174082.69797
6e33e87d,843969.970329
6e33e882,1387374.71264
6e33e886,1274681.24227
6e33e88a,1498337.80901
6e33e88c,1501063.60986
6e33e88e,1203729.54307
6e33e893,1415402.92013
6e33e898,1102430.20799
6e33e89a,1194095.9635
6e33e89d,1311419.15961
6e33e89f,1439854.42652
6e33e8a4,1407981.06179
6e33e8a8,1206266.09098
6e33e8ae,1289660.84486
6e33e8b0,1119541.2737
6e33e8b2,1315539.87314
6e33e8b6,1332383.78591
6e33e8b8,1285480.05399
6e33e8bd,1352915.92156
6e33e8bf,1307428.95311
6e33e8c3,1325896.72262
6e33e8c8,1518979.97978
6e33e8cb,1287725.62063
6e33e8d0,1372381.97362
6e33e8d3,1230274.88641
6e33e8d7,1396450.74799
6e33e8dd,1178730.07788
6e33e8df,1458524.10748
6e33e8e3,1103476.6129
6e33e8e9,1485289.0693
6e33e8ec,1417500.88647
6e33e8f0,1436092.02536
6e33e8f3,834782.603699
6e33e8f5,1417304.6343
6e33e8f9,1255487.57512
6e33e8ff,1532122.18281
6e33e904,1395512.39803
6e33e906,1306139.6602
6e33e90c,1435876.36795
6e33e911,941146.74532
6e33e916,1343916.85286
6e33e919,1422294.52405
6e33e91f,1355292.45422
6e33e925,1340847.30908
6e33e928,1190319.67938
6e33e92e,1630128.18056
6e33e932,963112.177279
6e33e934,999671.332167
6e33e939,1123534.28028
6e33e93d,1415739.93499
6e33e942,1218835.3932
6e33e947,1372649.53985
6e33e94c,1053974.77522
6e33e952,1601687.80078
6e33e957,1336391.01598
6e33e959,1191456.03943
6e33e95f,1296282.72553
6e33e963,1432479.61876
6e33e967,867997.557583
6e33e96a,1164663.818
6e33e96e,1325061.2847
6e33e973,1316180.51737
6e33e977,1246089.30726
6e33e97c,1288945.17076
6e33e982,1521847.30789
6e33e988,1450948.5037
6e33e98e,971789.856542
6e33e991,1582233.99532
6e33e996,1533992.74156
6e33e998,1207785.20763
6e33e99b,1478415.71254
6e33e9a0,1518136.32663
6e33e9a6,1153256.03567
6e33e9aa,1304169.62294
6e33e9af,1103807.49189
6e33e9b2,1527531.97759
6e33e9b8,1333728.10366
6e33e9bd,1568433.92655
6e33e9c3,1206404.04684
6e33e9c6,1200385.54169
6e33e9cc,1220991.39666
6e33e9d2,1216369.92996
6e33e9d8,1429837.68431
6e33e9db,1459595.76207
6e33e9de,1293493.70196
6e33e9e2,1446063.15959
6e33e9e5,1332955.32105
6e33e9ea,1199396.02474
6e33e9ee,1403841.69803
6e33e9f3,1243705.79956
6e33e9f7,1394155.93776
6e33e9fd,1322240.27904
6e33ea03,1341600.25753
6e33ea09,1471169.52356
6e33ea0b,1278446.28592
6e33ea0f,953805.788465
6e33ea15,1349562.97926
6e33ea1b,1362393.37047
6e33ea21,1444541.99163
6e33ea25,1378740.11103
6e33ea29,1245872.3836
6e33ea2d,872083.682995
6e33ea2f,1208005.69873
6e33ea32,1574830.42547
6e33ea37,1079703.98458
6e33ea3d,1031915.73744
6e33ea42,1270131.42461
6e33ea47,925936.927743
6e33ea4a,1551480.87378
6e33ea4d,998577.873386
6e33ea4f,1268045.49072
6e33ea53,1237464.90518
6e33ea59,1344654.44058
6e33ea5d,1509131.76595
6e33ea63,1285546.85548
6e33ea69,1411836.57677
6e33ea6c,1418316.29498
6e33ea6e,1225997.93087
6e33ea72,1449330.38178
6e33ea75,1289315.4442
6e33ea78,1543337.55557
6e33ea7a,1268976.89682
6e33ea7c,1514968.76006
6e33ea7e,1084715.29402
6e33ea84,1230214.37187
6e33ea87,1223388.70024
6e33ea89,1477951.39583
6e33ea8c,1188768.11068
6e33ea8f,1077132.69583
6e33ea94,996716.545347
6e33ea97,1368976.90791
6e33ea9d,1257533.25247
6e33ea9f,1425456.8609
6e33eaa1,1469235.43518
6e33eaa3,1263904.41876
6e33eaa9,1552677.44931
6e33eaae,1152900.23489
6e33eab0,1423728.78381
6e33eab3,1279949.06896
6e33eab6,1273168.60922
6e33eabb,1308461.5529
6e33eabe,1254964.81199
6e33eac3,1370138.89985
6e33eac6,1427268.77541
6e33eacb,1425271.39317
6e33eacd,1064050.11755
6e33ead0,1368963.44577
6e33ead6,1044429.17955
6e33eada,949720.906634
6e33eade,1384136.68643
6e33eae0,1358561.14699
6e33eae5,1499084.33226
6e33eae7,1330459.43357
6e33eaec,1438436.04582
6e33eaef,1385183.31426
6e33eaf5,1561833.50484
6e33eafa,1440377.92807
6e33eaff,1450388.90086
6e33eb01,1489416.689
6e33eb06,1290139.85737
6e33eb08,1409822.92101
6e33eb0e,974444.841139
6e33eb10,1132864.40408
6e33eb16,1237198.68407
6e33eb1b,1286903.24368
6e33eb1d,1182751.97215
6e33eb20,1295663.14693
6e33eb22,1396701.48506
6e33eb28,1494282.01211
6e33eb2c,1466828.81975
6e33eb31,1317669.37039
6e33eb37,1369936.96281
6e33eb3c,1228975.03008
6e33eb42,1401791.27574
6e33eb44,852384.45096
6e33eb4a,1549252.15895
6e33eb4d,1272743.33363
6e33eb4f,1381607.78347
6e33eb52,830538.432388
6e33eb56,1334307.87413
6e33eb58,1496140.83154
6e33eb5d,1501901.04428
6e33eb63,1466363.18155
6e33eb66,1426569.71852
6e33eb68,1509304.09092
6e33eb6c,1068985.35944
6e33eb6e,1377564.52069
6e33eb73,1578455.23644
6e33eb79,1496214.38844
6e33eb7b,1135044.26961
6e33eb7d,880463.255145
6e33eb82,1436417.52744
6e33eb84,1529507.91458
6e33eb88,1298962.86116
6e33eb8a,1375085.69484
6e33eb8d,1154137.92416
6e33eb91,1506913.34979
6e33eb96,1352471.74231
6e33eb98,1355104.98478
6e33eb9b,931596.535968
6e33eba1,873329.084129
6e33eba3,1248151.19105
6e33eba9,1059605.71577
6e33ebae,1181878.29496
6e33ebb3,1448151.31909
6e33ebb5,1359947.19081
6e33ebb7,1202807.21342
6e33ebb9,1325465.12061
6e33ebbe,1410780.20267
6e33ebc0,1328762.50659
6e33ebc3,1486390.92545
6e33ebc7,1427699.72491
6e33ebcb,1296971.78392
6e33ebd0,1429572.87578
6e33ebd2,1365643.4035
6e33ebd6,1387107.36579
6e33ebdb,1428513.52783
6e33ebe1,1093616.87888
6e33ebe3,1197179.42261
6e33ebe6,757145.101906
6e33ebe9,1277610.01607
6e33ebef,1117173.62252
6e33ebf5,1341026.67302
6e33ebf8,1602773.50048
6e33ebfd,1096089.31761
6e33ec01,1375255.26843
6e33ec04,1112966.83092
6e33ec06,1227225.12078
6e33ec0b,1253056.85876
6e33ec0d,1289484.95365
6e33ec12,1251061.42384
6e33ec16,1505246.54431
6e33ec19,1373746.02564
6e33ec1f,1408688.47075
6e33ec25,1498495.2249
6e33ec2b,870496.060807
6e33ec2f,1065990.29934
6e33ec35,1368142.30552
6e33ec39,1176397.16819
6e33ec3d,1536375.77858
6e33ec43,1000308.30623
6e33ec49,1006131.45732
6e33ec4e,1137382.47338
6e33ec52,1438228.49857
6e33ec54,1416171.96578
6e33ec59,1482070.23471
6e33ec5c,1278660.76225
6e33ec5e,1401989.19356
6e33ec61,1491181.65328
6e33ec63,1352434.59822
6e33ec69,1230778.73088
6e33ec6b,1283725.80987
6e33ec6e,1396418.95072
6e33ec71,1312643.46693
6e33ec73,1244012.78783
6e33ec79,1247431.43324
6e33ec7d,1354297.72291
6e33ec81,1340592.54326
6e33ec85,1405628.52865
6e33ec87,1111074.5245
6e33ec89,1399287.80153
6e33ec8d,1404284.89679
6e33ec92,996803.574877
6e33ec96,1301532.28814
6e33ec9c,1042814.45332
6e33eca1,1234029.6938
6e33eca3,1367098.51428
6e33eca6,1421217.58015
6e33ecaa,1315006.01525
6e33ecac,1336108.0103
6e33ecaf,1128427.83245
6e33ecb5,1156920.28409
6e33ecb8,1464602.80254
6e33ecbd,1217538.17686
6e33ecc1,1256914.7568
6e33ecc7,1017969.8393
6e33eccd,1387986.458
6e33ecd0,1433517.53672
6e33ecd6,1420252.98868
6e33ecdb,1335708.16748
6e33ecde,1502447.34273
6e33ece1,1413398.41317
6e33ece3,1384673.37427
6e33ece7,1102544.77973
6e33ecea,1389263.99787
6e33ecec,1244332.69563
6e33ecf2,1529177.49183
6e33ecf7,1389593.11233
6e33ecfd,1368408.95896
6e33ecff,1567410.10024
6e33ed04,1306049.99249
6e33ed07,1195265.79826
6e33ed0a,1400537.67361
6e33ed0f,1401669.65564
6e33ed14,1233846.27253
6e33ed19,1249289.45086
6e33ed1d,1053257.25969
6e33ed1f,1530243.56437
6e33ed21,1161346.16437
6e33ed26,1344810.05021
6e33ed2c,1435603.05767
6e33ed32,1391241.16426
6e33ed35,1123071.39744
6e33ed38,1483821.73745
6e33ed3d,1460766.62803
6e33ed40,1207268.43014
6e33ed42,1385284.25087
6e33ed48,1103966.81363
6e33ed4d,938087.909564
6e33ed52,1251312.95817
6e33ed55,1097314.93227
6e33ed58,1471466.58954
6e33ed5a,1397190.59821
6e33ed5e,1250246.28047
6e33ed64,1442116.02426
6e33ed66,1407335.5296
6e33ed69,1494980.69499
6e33ed6b,1453965.94839
6e33ed6d,1328133.50243
6e33ed71,1536063.76037
6e33ed75,1488504.20016
6e33ed7a,1298758.9286
6e33ed7e,1117759.90592
6e33ed80,1079034.80371
6e33ed83,1364425.95914
6e33ed85,1266847.42822
6e33ed89,1410567.12634
6e33ed8c,1416809.46991
6e33ed8e,1504808.37124
6e33ed91,1474652.1238
6e33ed93,1235424.42522
6e33ed99,1185588.55529
6e33ed9b,842304.895163
6e33eda1,1457358.95716
6e33eda3,1281275.34159
6e33eda6,1346407.77716
6e33edab,1400795.84098
6e33edb0,1388087.5879
6e33edb4,1428655.25142
6e33edb6,1337845.02663
6e33edb8,1410339.68305
6e33edbc,1395249.96245
6e33edc1,1008839.10754
6e33edc6,1436231.0598
6e33edc9,1363176.86642
6e33edcf,1390709.97468
6e33edd3,1019461.36649
6e33edd5,1426316.82673
6e33edd8,1493838.36416
6e33eddb,1409658.29884
6e33edde,1223478.56129
6e33ede0,1151880.41708
6e33ede6,1180806.50382
6e33ede8,1271409.80998
6e33edee,1400270.95379
6e33edf0,957418.641703
6e33edf5,1509934.71066
6e33edf9,1394508.87371
6e33edfb,1248890.84547
6e33edfd,1100255.34025
6e33ee00,1478267.35188
6e33ee05,959629.379517
6e33ee0b,1333842.75819
6e33ee0d,1215372.88323
6e33ee13,1262055.35323
6e33ee17,1185343.57515
6e33ee1d,1251030.36544
6e33ee20,1241307.82405
6e33ee23,874462.921427
6e33ee25,1270492.47206
6e33ee2a,1503962.76217
6e33ee2d,1352222.51467
6e33ee2f,1450827.51464
6e33ee34,1186461.20038
6e33ee37,1375418.29035
6e33ee3b,1417194.2002
6e33ee3d,1504086.75975
6e33ee3f,1135233.09197
6e33ee41,1337624.3949
6e33ee47,1542003.31093
6e33ee4a,1233204.85167
6e33ee4c,1419765.54876
6e33ee51,1191420.37713
6e33ee54,1229069.74431
6e33ee59,1311808.52097
6e33ee5b,1421250.01019
6e33ee61,1380162.09468
6e33ee66,1433859.44172
6e33ee6b,1412294.81083
6e33ee70,1369137.37411
6e33ee74,1465390.72542
6e33ee77,984159.671653
6e33ee7c,1449965.92181
6e33ee7f,1232362.29618
6e33ee84,1500979.29853
6e33ee88,1334131.24673
6e33ee8d,1321583.80255
6e33ee93,1121818.42021
6e33ee97,1053570.44063
6e33ee9a,1453988.90339
6e33ee9c,1426918.76136
6e33ee9f,1099167.88187
6e33eea3,1476151.09795
6e33eea6,1566656.6514
6e33eeab,1172655.20799
6e33eeaf,1490568.1135
6e33eeb3,1062271.5509
6e33eeb5,1360511.70181
6e33eeb7,1557325.73827
6e33eeba,1228591.06429
6e33eec0,1496431.67642
6e33eec2,1437787.03757
6e33eec6,1452875.9682
6e33eecc,1140365.75385
6e33eed2,1388012.16674
6e33eed7,1387228.4018
6e33eedb,912904.76857
6e33eee1,1401796.58483
6e33eee6,848423.540706
6e33eeec,1051839.07363
6e33eef0,1277654.38201
6e33eef6,1463565.8313
6e33eefb,1439191.69175
6e33ef00,1422924.47698
6e33ef05,1262820.98913
6e33ef0b,1272690.33703
6e33ef10,1167505.25837
6e33ef16,1302438.34057
6e33ef1a,1446273.90924
6e33ef1f,1138454.47513
6e33ef21,1439946.48378
6e33ef23,1380827.61751
6e33ef29,1400956.09342
6e33ef2d,1430680.1442
6e33ef33,1101761.15257
6e33ef35,1343253.2467
6e33ef3a,1007299.04393
6e33ef3f,1086498.15694
6e33ef43,1368486.12485
6e33ef47,1354786.81172
6e33ef4d,981725.004172
6e33ef50,1365251.22279
6e33ef53,1375871.11803
6e33ef55,1268596.07229
6e33ef59,1390417.10208
6e33ef5b,1284898.84916
6e33ef5f,1379817.79075
6e33ef63,1362927.44322
6e33ef69,1251649.23867
6e33ef6c,1400494.05174
